iter	Passed	Remaining
1600	822753	205046
1601	823230	204522
1602	823635	203982
1603	824053	203444
1604	824492	202912
1605	824874	202366
1606	825255	201820
1607	825707	201291
1608	826109	200751
1609	826660	200246
1610	827168	199732
1611	827583	199195
1612	828044	198669
1613	828472	198135
1614	828869	197594
1615	829296	197060
1616	829688	196518
1617	830065	195973
1618	830457	195432
1619	830828	194885
1620	831272	194356
1621	831750	193835
1622	832188	193305
1623	832584	192765
1624	832953	192220
1625	833354	191681
1626	833843	191163
1627	834293	190637
1628	834821	190128
1629	835247	189596
1630	835623	189052
1631	836011	188512
1632	836448	187983
1633	836897	187456
1634	837339	186929
1635	837787	186402
1636	838276	185885
1637	838771	185369
1638	839274	184855
1639	840121	184416
1640	840751	183930
1641	841206	183405
1642	841623	182872
1643	842039	182339
1644	842448	181804
1645	842847	181268
1646	843212	180724
1647	843588	180183
1648	844008	179652
1649	844404	179116
1650	844838	178587
1651	845265	178058
1652	845693	177529
1653	846184	177013
1654	846609	176483
1655	846995	175945
1656	847369	175406
1657	847782	174874
1658	848183	174340
1659	848619	173813
1660	849089	173294
1661	849588	172780
1662	850047	172258
1663	850482	171732
1664	850855	171193
1665	851279	170664
1666	851655	170126
1667	852078	169598
1668	852548	169079
1669	853021	168561
1670	853416	168027
1671	853844	167500
1672	854373	166993
1673	854854	166477
1674	855716	166034
1675	856362	165549
1676	856839	165032
1677	857293	164510
1678	857691	163977
1679	858051	163438
1680	858400	162896
1681	858764	162358
1682	859135	161821
1683	859564	161295
1684	860008	160773
1685	860516	160262
1686	861384	159818
1687	862248	159372
1688	862757	158861
1689	863182	158335
1690	863620	157811
1691	864212	157315
1692	864684	156797
1693	865306	156306
1694	865870	155805
1695	866316	155283
1696	866659	154742
1697	867071	154214
1698	867490	153687
1699	867895	153157
1700	868164	152605
1701	868522	152067
1702	868882	151531
1703	869267	150999
1704	869716	150478
1705	870234	149970
1706	870617	149438
1707	871018	148909
1708	871355	148370
1709	871726	147836
1710	872065	147297
1711	872407	146760
1712	872754	146223
1713	873120	145689
1714	873514	145161
1715	873897	144631
1716	874303	144104
1717	874686	143574
1718	875060	143043
1719	875426	142511
1720	875755	141973
1721	876090	141436
1722	876460	140905
1723	876857	140378
1724	877249	139851
1725	877656	139326
1726	878077	138804
1727	878475	138278
1728	878819	137744
1729	879187	137214
1730	879527	136679
1731	879885	136148
1732	880260	135619
1733	880640	135092
1734	881021	134565
1735	881382	134035
1736	881717	133501
1737	882093	132973
1738	882486	132449
1739	882894	131926
1740	883452	131426
1741	883847	130902
1742	884293	130386
1743	884869	129889
1744	885321	129373
1745	885690	128846
1746	886028	128314
1747	886439	127793
1748	886856	127273
1749	887249	126749
1750	887665	126229
1751	888076	125709
1752	888414	125178
1753	888798	124654
1754	889044	124111
1755	889347	123576
1756	889612	123036
1757	889919	122503
1758	890209	121967
1759	890552	121439
1760	890956	120919
1761	891397	120404
1762	891633	119862
1763	891952	119331
1764	892342	118810
1765	892716	118287
1766	893397	117805
1767	894262	117346
1768	894888	116856
1769	895357	116345
1770	895800	115831
1771	896200	115312
1772	896601	114793
1773	897023	114276
1774	897463	113762
1775	897928	113252
1776	898582	112765
1777	899169	112269
1778	899593	111753
1779	900182	111258
1780	900694	110753
1781	901106	110236
1782	901468	109713
1783	901878	109196
1784	902235	108672
1785	902665	108158
1786	903087	107642
1787	903498	107126
1788	903952	106614
1789	904361	106098
1790	904792	105584
1791	905184	105066
1792	905574	104547
1793	905949	104027
1794	906283	103503
1795	906651	102982
1796	907031	102463
1797	907555	101961
1798	907940	101443
1799	908308	100923
1800	908801	100417
1801	909299	99911
1802	909903	99418
1803	910659	98940
1804	911151	98434
1805	911633	97927
1806	912091	97417
1807	912640	96917
1808	913045	96402
1809	913427	95884
1810	913827	95369
1811	914224	94853
1812	914622	94337
1813	915090	93829
1814	915595	93325
1815	916009	92811
1816	916426	92298
1817	916949	91795
1818	917381	91284
1819	917904	90781
1820	918343	90271
1821	918781	89760
1822	919326	89259
1823	919758	88748
1824	920277	88245
1825	920679	87731
1826	921107	87220
1827	921545	86709
1828	922029	86203
1829	922485	85695
1830	922893	85182
1831	923451	84683
1832	924338	84214
1833	925067	83730
1834	925439	83213
1835	925798	82696
1836	926215	82184
1837	926693	81678
1838	927217	81175
1839	927631	80663
1840	928047	80151
1841	928471	79640
1842	928920	79132
1843	929316	78618
1844	929690	78104
1845	930102	77592
1846	930531	77082
1847	930945	76571
1848	931346	76059
1849	931744	75546
1850	932151	75035
1851	932540	74522
1852	932963	74012
1853	933359	73500
1854	933743	72988
1855	934224	72482
1856	934763	71982
1857	935220	71475
1858	935695	70969
1859	936473	70487
1860	937310	70008
1861	938150	69529
1862	938746	69032
1863	939232	68527
1864	939685	68020
1865	940111	67510
1866	940731	67015
1867	941267	66513
1868	941692	66004
1869	942113	65494
1870	942606	64989
1871	943012	64479
1872	943409	63968
1873	943827	63459
1874	944235	62949
1875	944664	62440
1876	944990	61925
1877	945408	61416
1878	945805	60906
1879	946346	60405
1880	946856	59902
1881	947355	59398
1882	947926	58899
1883	948339	58390
1884	948717	57879
1885	949073	57367
1886	949444	56855
1887	949858	56347
1888	950319	55841
1889	950683	55330
1890	951053	54820
1891	951464	54311
1892	951843	53802
1893	952180	53289
1894	952564	52780
1895	952941	52271
1896	953314	51761
1897	953697	51252
1898	954060	50742
1899	954488	50236
1900	954835	49725
1901	955222	49217
1902	955665	48712
1903	956043	48203
1904	956475	47698
1905	956883	47191
1906	957317	46686
1907	957689	46177
1908	958034	45668
1909	958478	45163
1910	958877	44657
1911	959268	44150
1912	959680	43644
1913	960062	43137
1914	960476	42632
1915	960892	42126
1916	961241	41618
1917	961606	41111
1918	961987	40605
1919	962400	40100
1920	962884	39598
1921	963272	39092
1922	963904	38596
1923	964713	38107
1924	965266	37607
1925	965648	37101
1926	966026	36595
1927	966384	36089
1928	966710	35581
1929	967064	35074
1930	967479	34570
1931	967970	34069
1932	968390	33565
1933	968927	33065
1934	969602	32570
1935	970105	32069
1936	970542	31566
1937	970929	31061
1938	971331	30557
1939	971691	30052
1940	972081	29548
1941	972478	29044
1942	972798	28538
1943	973150	28033
1944	973501	27528
1945	973856	27023
1946	974267	26520
1947	974858	26022
1948	975534	25527
1949	975988	25025
1950	976393	24522
1951	976773	24019
1952	977393	23521
1953	978115	23026
1954	978861	22531
1955	979303	22029
1956	979689	21526
1957	980039	21022
1958	980389	20518
1959	980871	20017
1960	981311	19516
1961	981913	19017
1962	982535	18519
1963	983040	18019
1964	983463	17517
1965	983899	17015
1966	984357	16514
1967	984779	16012
1968	985166	15510
1969	985548	15008
1970	985942	14506
1971	986317	14004
1972	986651	13502
1973	987036	13000
1974	987498	12499
1975	988079	12000
1976	988499	11499
1977	988976	10999
1978	989418	10499
1979	989797	9997
1980	990217	9497
1981	990497	8995
1982	990892	8494
1983	991253	7993
1984	991658	7493
1985	992129	6993
1986	992590	6494
1987	993147	5994
1988	993693	5495
1989	994140	4995
1990	994684	4496
1991	995165	3996
1992	995711	3497
1993	996194	2997
1994	996630	2497
1995	997040	1998
1996	997379	1498
1997	997872	998
1998	998331	499
1999	998885	0
